parent_name,utility_name,respondent_id,year,FERC_class,original_cost,accum_depr,net_plant_balance,ARC,ARC_accum_depr,net_ARC
Avista Corp.,Alaska Electric Light & Power Co.,3,2018,transmission,34294590.0,16772848.0,17521742.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2017,distribution,50351131.0,33777727.0,16573404.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2017,general,17679196.0,10380180.0,7299016.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2017,hydro,86050916.0,36989905.0,49061011.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2017,intangible,4690703.0,,4690703.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2017,other_fossil,47598490.0,19600482.0,27998008.0,,-0.0,
Avista Corp.,Alaska Electric Light & Power Co.,3,2017,transmission,33894203.0,16479443.0,17414760.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2016,distribution,49347386.0,32638364.0,16709022.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2016,general,17805778.0,10367844.0,7437934.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2016,hydro,85383402.0,31415164.0,53968238.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2016,intangible,4690703.0,,4690703.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2016,other_fossil,45222458.0,19046059.0,26176399.0,,-0.0,
Avista Corp.,Alaska Electric Light & Power Co.,3,2016,transmission,32733064.0,15628156.0,17104908.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2015,distribution,48294498.0,31609419.0,16685079.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2015,general,17288284.0,10056224.0,7232060.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2015,hydro,85176475.0,25847490.0,59328985.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2015,intangible,3830023.0,,3830023.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2015,other_fossil,22881707.0,18934935.0,3946772.0,,-0.0,
Avista Corp.,Alaska Electric Light & Power Co.,3,2015,transmission,31298220.0,14763343.0,16534877.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2014,distribution,47226089.0,30646889.0,16579200.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2014,general,17310834.0,9659837.0,7650997.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2014,hydro,84988705.0,20244115.0,64744590.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2014,intangible,3830023.0,,3830023.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2014,other_fossil,22745774.0,19005017.0,3740757.0,,-0.0,
Avista Corp.,Alaska Electric Light & Power Co.,3,2014,transmission,30873585.0,13913650.0,16959935.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2013,distribution,45587889.0,29462693.0,16125196.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2013,general,17331239.0,9498738.0,7832501.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2013,hydro,83945267.0,17016270.0,66928997.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2013,intangible,3830023.0,,3830023.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2013,other_fossil,22715074.0,18754317.0,3960757.0,,-0.0,
Avista Corp.,Alaska Electric Light & Power Co.,3,2013,transmission,30413234.0,13192929.0,17220305.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2012,distribution,44561001.0,28285300.0,16275701.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2012,general,16884200.0,9243970.0,7640230.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2012,hydro,83638587.0,15386185.0,68252402.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2012,intangible,3830023.0,,3830023.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2012,other_fossil,22667620.0,18517385.0,4150235.0,,-0.0,
Avista Corp.,Alaska Electric Light & Power Co.,3,2012,transmission,29906385.0,12295373.0,17611012.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2011,distribution,43943882.0,27062547.0,16881335.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2011,general,16602148.0,8822275.0,7779873.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2011,hydro,83515578.0,13726113.0,69789465.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2011,intangible,3830023.0,,3830023.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2011,other_fossil,22422985.0,18393105.0,4029880.0,,-0.0,
Avista Corp.,Alaska Electric Light & Power Co.,3,2011,transmission,28997604.0,11371664.0,17625940.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2010,distribution,43245775.0,25903520.0,17342255.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2010,general,16599127.0,8465670.0,8133457.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2010,hydro,83251071.0,12242504.0,71008567.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2010,intangible,3830023.0,,3830023.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2010,other_fossil,22365071.0,18140682.0,4224389.0,,-0.0,
Avista Corp.,Alaska Electric Light & Power Co.,3,2010,transmission,28708380.0,10432763.0,18275617.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2009,distribution,42570889.0,25015809.0,17555080.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2009,general,16816674.0,8946851.0,7869823.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2009,hydro,81559340.0,10660012.0,70899328.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2009,intangible,3689079.0,,3689079.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2009,other_fossil,22032214.0,17848632.0,4183582.0,,-0.0,
Avista Corp.,Alaska Electric Light & Power Co.,3,2009,transmission,28379730.0,9569230.0,18810500.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2008,distribution,42239697.0,24057146.0,18182551.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2008,general,16905970.0,8479045.0,8426925.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2008,hydro,15036777.0,9563092.0,5473685.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2008,intangible,244393.0,,244393.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2008,other_fossil,21977867.0,17430539.0,4547328.0,,-0.0,
Avista Corp.,Alaska Electric Light & Power Co.,3,2008,transmission,19676675.0,8939743.0,10736932.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2007,distribution,41113206.0,22860251.0,18252955.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2007,general,16118948.0,7974011.0,8144937.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2007,hydro,14690817.0,9200188.0,5490629.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2007,intangible,244393.0,,244393.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2007,other_fossil,21351327.0,16989373.0,4361954.0,,-0.0,
Avista Corp.,Alaska Electric Light & Power Co.,3,2007,transmission,19444698.0,8495315.0,10949383.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2006,distribution,40310719.0,21662520.0,18648199.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2006,general,13977714.0,7481874.0,6495840.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2006,hydro,14625025.0,8841762.0,5783263.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2006,intangible,244393.0,,244393.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2006,other_fossil,21227102.0,16588959.0,4638143.0,,-0.0,
Avista Corp.,Alaska Electric Light & Power Co.,3,2006,transmission,17383996.0,7976301.0,9407695.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2005,distribution,39161615.0,20602799.0,18558816.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2005,general,13557329.0,7006320.0,6551009.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2005,hydro,14346110.0,8537244.0,5808866.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2005,intangible,244393.0,,244393.0,,,
Avista Corp.,Alaska Electric Light & Power Co.,3,2005,other_fossil,21042866.0,16275842.0,4767024.0,,-0.0,
Avista Corp.,Alaska Electric Light & Power Co.,3,2005,transmission,14973203.0,7463242.0,7509961.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2020,general,1107909.0,721921.0,385988.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2020,hydro,335058038.0,185481065.91393635,149576972.08606365,62.0,32.0860636435651,29.913936356434903
FirstEnergy Corp.,The Allegheny Generating Co.,5,2020,intangible,87402.0,,87402.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2020,other_fossil,,,,,-0.0,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2020,transmission,5014350.0,1439138.0,3575212.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2019,general,1107909.0,705874.0,402035.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2019,hydro,335058038.0,180477211.8050505,154580826.1949495,62.0,30.19494949329911,31.80505050670089
FirstEnergy Corp.,The Allegheny Generating Co.,5,2019,intangible,87402.0,,87402.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2019,other_fossil,,,,,-0.0,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2019,transmission,5014350.0,1317945.0,3696405.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2018,general,1107909.0,689827.0,418082.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2018,hydro,335103258.0,175459819.69616467,159643438.30383533,62.0,28.30383534303313,33.69616465696687
FirstEnergy Corp.,The Allegheny Generating Co.,5,2018,intangible,87402.0,,87402.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2018,other_fossil,,,,,-0.0,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2018,transmission,48169402.0,27100205.0,21069197.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2017,general,2727363.0,2496285.0,231078.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2017,hydro,824955137.0,413130886.5872788,411824250.4127212,62.0,26.41272119276714,35.58727880723286
FirstEnergy Corp.,The Allegheny Generating Co.,5,2017,intangible,215160.0,,215160.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2017,other_fossil,,,,,-0.0,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2017,transmission,55498978.0,27233323.0,28265655.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2016,general,2727363.0,2449561.0,277802.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2016,hydro,823430134.0,407938195.47839296,415491938.52160704,62.0,24.52160704250116,37.47839295749884
FirstEnergy Corp.,The Allegheny Generating Co.,5,2016,intangible,215160.0,,215160.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2016,other_fossil,,,,,-0.0,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2016,transmission,55498978.0,26748926.0,28750052.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2015,general,2727363.0,2434845.0,292518.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2015,hydro,816262933.0,396379183.36950713,419883749.63049287,62.0,22.63049289223517,39.36950710776483
FirstEnergy Corp.,The Allegheny Generating Co.,5,2015,intangible,215160.0,,215160.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2015,other_fossil,,,,,-0.0,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2015,transmission,55498978.0,25890716.0,29608262.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2014,general,2727363.0,2420129.0,307234.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2014,hydro,812199900.0,384421472.2606213,427778427.7393787,62.0,20.739378741969187,41.26062125803081
FirstEnergy Corp.,The Allegheny Generating Co.,5,2014,intangible,215160.0,,215160.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2014,other_fossil,,,,,-0.0,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2014,transmission,55498978.0,25032505.0,30466473.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2013,general,2646803.0,2390995.0,255808.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2013,hydro,781439832.0,372557028.1517354,408882803.8482646,62.0,18.8482645917032,43.1517354082968
FirstEnergy Corp.,The Allegheny Generating Co.,5,2013,intangible,215160.0,,215160.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2013,other_fossil,,,,,-0.0,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2013,transmission,54797572.0,24178515.0,30619057.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2012,general,2646409.0,2370334.0,276075.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2012,hydro,776488506.0,361351027.0428496,415137478.9571504,62.0,16.957150441437218,45.04284955856278
FirstEnergy Corp.,The Allegheny Generating Co.,5,2012,intangible,215160.0,,215160.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2012,other_fossil,,,,,-0.0,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2012,transmission,54797572.0,23339637.0,31457935.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2011,general,2654725.0,2369820.0,284905.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2011,hydro,778914069.0,350860228.9339637,428053840.0660363,62.0,15.066036291171232,46.93396370882877
FirstEnergy Corp.,The Allegheny Generating Co.,5,2011,intangible,215160.0,,215160.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2011,other_fossil,,,,,-0.0,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2011,transmission,52383771.0,22547915.0,29835856.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2010,general,2678387.0,2342795.0,335592.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2010,hydro,776858874.0,339478233.82507783,437380640.17492217,62.0,13.174922140905249,48.82507785909475
FirstEnergy Corp.,The Allegheny Generating Co.,5,2010,intangible,215160.0,,215160.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2010,other_fossil,,,,,-0.0,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2010,transmission,54071771.0,21635861.0,32435910.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2009,general,2647493.0,2200471.0,447022.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2009,hydro,774675028.0,324069289.716192,450605738.283808,62.0,11.283807990639264,50.71619200936074
FirstEnergy Corp.,The Allegheny Generating Co.,5,2009,intangible,207518.0,,207518.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2009,other_fossil,,,,,-0.0,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2009,transmission,54896733.0,20101347.0,34795386.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2008,general,2681802.0,2077465.0,604337.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2008,hydro,769199748.0,308575083.6073062,460624664.3926938,62.0,9.392693840373276,52.607306159626724
FirstEnergy Corp.,The Allegheny Generating Co.,5,2008,intangible,207518.0,,207518.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2008,other_fossil,,,,,-0.0,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2008,transmission,51471055.0,18620312.0,32850743.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2007,general,2704203.0,1955305.0,748898.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2007,hydro,782607203.0,311487453.4984203,471119749.5015797,62.0,7.501579690107293,54.49842030989271
FirstEnergy Corp.,The Allegheny Generating Co.,5,2007,intangible,207518.0,,207518.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2007,other_fossil,,,,,-0.0,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2007,transmission,51605641.0,17282045.0,34323596.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2006,general,2741101.0,1847142.0,893959.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2006,hydro,777507215.0,296670862.3895345,480836352.6104655,62.0,5.610465539841308,56.38953446015869
FirstEnergy Corp.,The Allegheny Generating Co.,5,2006,intangible,207518.0,,207518.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2006,other_fossil,,,,,-0.0,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2006,transmission,55168716.0,19645953.0,35522763.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2005,general,2751525.0,1733622.0,1017903.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2005,hydro,788952095.0,291300357.2806486,497651737.7193514,62.0,3.719351389575323,58.28064861042468
FirstEnergy Corp.,The Allegheny Generating Co.,5,2005,intangible,207518.0,,207518.0,,,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2005,other_fossil,,,,,-0.0,
FirstEnergy Corp.,The Allegheny Generating Co.,5,2005,transmission,47098357.0,23215439.0,23882918.0,,,
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2020,distribution,4462593848.0,1532245189.248487,2930348658.751513,3069.0,2143.7515131080263,925.2484868919737
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2020,general,329292558.0,90361136.34123784,238931421.65876216,1204128.0,403376.6587621682,800751.3412378319
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2020,hydro,287239901.0,157289796.5243457,129950104.4756543,2682605.0,1091191.4756542929,1591413.5243457071
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2020,intangible,249285713.0,,249285713.0,,,
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2020,other_fossil,674935602.0,235452561.0,439483041.0,,-0.0,
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2020,steam,5534796459.0,2476190654.261408,3058605804.738592,90810389.0,45157805.73859223,45652583.26140777
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2020,transmission,3898871054.0,762871269.0,3135999785.0,,,
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2019,distribution,4199015284.0,1429143279.1652544,2769872004.8347454,3069.0,2000.8347455674916,1068.1652544325084
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2019,general,297507277.0,86066288.1926474,211440988.8073526,1204128.0,359855.80735260854,844272.1926473915
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2019,hydro,277530654.0,144331548.6389603,133199105.3610397,2682605.0,987941.3610396956,1694663.6389603044
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2019,intangible,224212753.0,,224212753.0,,,
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2019,other_fossil,668519577.0,219325898.0,449193679.0,,-0.0,
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2019,steam,5486073089.0,2290248232.8414216,3195824856.1585784,88590982.0,39112893.158578366,49478088.841421634
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2019,transmission,3582439049.0,727715228.0,2854723821.0,,,
"American Electric Power Co., Inc.",Appalachian Power Co.,6,2018,distribution,3986941420.0,1355942004.082022,2630999415.9179783,3069.0,1857.917978026956,1211.082021973044
