parent_name,utility_name,respondent_id,year,CO2_historical,CO2_target,CO2_target_all_years,CO2_1point5C,generation_historical,generation_projected,generation_1point5C,CO2_intensity_historical,CO2_intensity_target,CO2_intensity_target_all_years,CO2_intensity_1point5C
Exelon Corp.,Commonwealth Edison Co.,32,2005,0,,,0,0,,7.582677033,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2006,0,,,0,0,,7.600027454,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2007,0,,,0,0,,7.772125052,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2008,0,,,0,0,,7.702276409,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2009,0,,,0,0.000857,,7.386180292,0,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2010,0,,,0,0.000839,,7.712881965,0,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2011,0,,,0,1.261942,,7.666289403,0,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2012,0,,,0,2.170989,,7.568359353,0,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2013,0,,,0,3.272796,,7.602386797,0,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2014,0,,,0,4.928461053,,7.654070651,0,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2015,0,,,0,6.424275211,,7.624144978,0,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2016,0,,,0,8.17292786,,7.622413668,0,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2017,0,,,0,11.03951306,,7.543127463,0,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2018,0,,,0,6.298023832,,7.812011556,0,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2019,0,,,0,7.699776191,,7.699776191,0,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2020,,,,0,,7.699776191,7.791751242,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2021,,,,0,,7.699776191,7.824336095,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2022,,,,0,,7.699776191,7.887444862,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2023,,,,0,,7.699776191,7.99752231,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2024,,,,0,,7.699776191,8.172192549,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2025,,,,0,,7.699776191,8.434057794,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2026,,,,0,,7.699776191,8.811799636,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2027,,,,0,,7.699776191,9.337942576,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2028,,,,0,,7.699776191,10.04448418,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2029,,,,0,,7.699776191,10.95471388,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2030,,,,0,,7.699776191,12.07162874,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2031,,,,0,,7.699776191,13.36628359,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2032,,,,0,,7.699776191,14.77246908,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2033,,,,0,,7.699776191,16.19422911,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2034,,,,0,,7.699776191,17.52721148,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2035,,,,0,,7.699776191,18.68554091,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2036,,,,0,,7.699776191,19.62075081,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2037,,,,0,,7.699776191,20.32461161,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2038,,,,0,,7.699776191,20.8186418,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2039,,,,0,,7.699776191,21.13922397,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2040,,,,0,,7.699776191,21.32549869,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2041,,,,0,,7.699776191,21.41243083,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2042,,,,0,,7.699776191,21.42819514,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2043,,,,0,,7.699776191,21.39410925,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2044,,,,0,,7.699776191,21.32567393,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2045,,,,0,,7.699776191,21.23387893,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2046,,,,0,,7.699776191,21.126392,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2047,,,,0,,7.699776191,21.00850939,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2048,,,,0,,7.699776191,20.88386605,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2049,,,,0,,7.699776191,20.75494638,,,,0
Exelon Corp.,Commonwealth Edison Co.,32,2050,,,,0,,7.699776191,20.62344347,,,,0
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2000,0.815045876,,,1.716151342,3.275215,,6.006572105,0.248852633,,,0.285712268
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2001,0.910297736,,,1.688282999,1.244372,,5.903156084,0.731531838,,,0.285996673
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2002,0.862388147,,,1.699714108,1.217069,,6.095589515,0.70857786,,,0.278843269
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2003,0.767454844,,,1.72286307,1.063829,,6.134662685,0.721408087,,,0.280840717
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2004,0.9917192,,,1.746005346,1.405662,,6.272690056,0.705517542,,,0.27835033
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2005,1.479186955,,,1.79445236,2.266828,,6.406763853,0.652536035,,,0.280087171
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2006,1.724214214,,,1.751925929,2.831256,,6.421423591,0.608992692,,,0.272825162
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2007,1.755768941,,,1.801408488,2.939622,,6.566832483,0.597277113,,,0.274319239
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2008,1.758748782,,,1.762729323,3.092856,,6.50781589,0.568648777,,,0.270863428
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2009,0.460679643,,,1.603015453,0.866676,,6.24073961,0.53154771,,,0.256863057
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2010,0.649944855,,,1.686532825,1.281302,,6.516776748,0.507253446,,,0.258798619
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2011,1.686243361,,,1.611804214,3.338248,,6.477409709,0.505128247,,,0.248834687
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2012,1.873537904,,,1.511246408,3.772146,,6.394666543,0.496676932,,,0.236329197
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2013,1.927710678,,,1.522781517,4.047515,,6.423417049,0.476270175,,,0.237067204
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2014,1.619974889,,,1.522788203,3.817023333,,6.467085828,0.424407908,,,0.235467449
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2015,1.728515987,,,1.420780337,4.832326444,,6.441800995,0.357698514,,,0.220556384
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2016,1.325786621,,,1.352950656,5.310919444,,6.440338175,0.249634105,,,0.210074474
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2017,1.323738978,,,1.294688251,5.732592735,,6.373347587,0.230914534,,,0.203141008
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2018,1.268533937,,,1.310182054,6.031989603,,6.600533432,0.210301082,,,0.198496389
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2019,1.202690405,1.202690405,1.202690405,1.202690405,6.505703404,,6.505703404,0.184867082,,,0.184867082
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2020,,,1.145419433,1.090417755,,6.505703404,6.583415065,,,0.176063888,0.16563102
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2021,,,1.088148462,0.993955709,,6.505703404,6.610946695,,,0.167260693,0.150349981
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2022,,,1.03087749,0.906188687,,6.505703404,6.664268624,,,0.158457499,0.135977215
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2023,,,0.973606518,0.825585673,,6.505703404,6.757275383,,,0.149654305,0.122177302
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2024,,,0.916335547,0.752278176,,6.505703404,6.904857954,,,0.14085111,0.108949117
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2025,,,0.859064575,0.684107057,,6.505703404,7.126113427,,,0.132047916,0.096000024
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2026,,,0.801793603,0.61967286,,6.505703404,7.445275481,,,0.123244721,0.083230347
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2027,,,0.744522632,0.558157553,,6.505703404,7.889824754,,,0.114441527,0.070743974
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2028,,,0.68725166,0.499185455,,6.505703404,8.486796667,,,0.105638333,0.058819066
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2029,,,0.629980688,0.4427099,,6.505703404,9.255868954,,,0.096835138,0.047830182
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2030,,,0.572709717,0.388913951,,6.505703404,10.19957389,,,0.088031944,0.038130412
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2031,,,0.515438745,0.338119083,,6.505703404,11.2934551,,,0.079228749,0.029939383
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2032,,,0.458167773,0.290701873,,6.505703404,12.48157089,,,0.070425555,0.023290488
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2033,,,0.400896802,0.247022442,,6.505703404,13.68284595,,,0.061622361,0.01805344
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2034,,,0.34362583,0.207369049,,6.505703404,14.80911088,,,0.052819166,0.014002802
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2035,,,0.286354858,0.171921596,,6.505703404,15.78780786,,,0.044015972,0.010889517
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2036,,,0.229083887,0.140734207,,6.505703404,16.57798644,,,0.035212778,0.008489222
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2037,,,0.171812915,0.113734662,,6.505703404,17.17269329,,,0.026409583,0.006622995
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2038,,,0.114541943,0.090736951,,6.505703404,17.59010982,,,0.017606389,0.005158407
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2039,,,0.057270972,0.071462554,,6.505703404,17.86097646,,,0.008803194,0.004001044
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2040,,0,0,0.055566231,,6.505703404,18.0183639,,0,0,0.003083867
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2041,,,0,0.042662682,,6.505703404,18.09181471,,,0,0.002358121
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2042,,,0,0.032351327,,6.505703404,18.1051343,,,0,0.001786859
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2043,,,0,0.024237366,,6.505703404,18.07633442,,,0,0.001340834
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2044,,,0,0.017948128,,6.505703404,18.01851197,,,0,0.000996094
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2045,,,0,0.013144463,,6.505703404,17.94095244,,,0,0.000732651
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2046,,,0,0.009527458,,6.505703404,17.85013446,,,0,0.000533747
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2047,,,0,0.006841139,,6.505703404,17.75053295,,,0,0.000385405
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2048,,,0,0.004871988,,6.505703404,17.64521917,,,0,0.000276108
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2049,,,0,0.003446195,,6.505703404,17.53629222,,,0,0.000196518
"Consolidated Edison, Inc.","Consolidated Edison Co. of New York, Inc.",36,2050,,,0,0.002425455,,6.505703404,17.42518264,,,0,0.000139193
Verso,Consolidated Water Power Co.,40,2000,0,,,0,1.160115,,1.111231415,0,,,0
Verso,Consolidated Water Power Co.,40,2001,0,,,0,1.167989,,1.092099183,0,,,0
Verso,Consolidated Water Power Co.,40,2002,0,,,0,1.190249,,1.127699867,0,,,0
Verso,Consolidated Water Power Co.,40,2003,0,,,0,1.143798,,1.134928505,0,,,0
Verso,Consolidated Water Power Co.,40,2004,0,,,0,1.148877,,1.160463926,0,,,0
Verso,Consolidated Water Power Co.,40,2005,0,,,0,1.138518,,1.185267927,0,,,0
Verso,Consolidated Water Power Co.,40,2006,0,,,0,1.155573,,1.187980016,0,,,0
Verso,Consolidated Water Power Co.,40,2007,0,,,0,1.133566,,1.214881038,0,,,0
Verso,Consolidated Water Power Co.,40,2008,0,,,0,1.125966,,1.203962815,0,,,0
Verso,Consolidated Water Power Co.,40,2009,0,,,0,1.127721,,1.154553011,0,,,0
Verso,Consolidated Water Power Co.,40,2010,0,,,0,1.158778,,1.205620597,0,,,0
Verso,Consolidated Water Power Co.,40,2011,0,,,0,1.17297,,1.198337593,0,,,0
Verso,Consolidated Water Power Co.,40,2012,0,,,0,1.127526,,1.183029893,0,,,0
Verso,Consolidated Water Power Co.,40,2013,0,,,0,1.150221,,1.188348811,0,,,0
Verso,Consolidated Water Power Co.,40,2014,0,,,0,1.180045,,1.196427648,0,,,0
Verso,Consolidated Water Power Co.,40,2015,0,,,0,1.186272,,1.191749889,0,,,0
Verso,Consolidated Water Power Co.,40,2016,0,,,0,1.212876,,1.191479263,0,,,0
Verso,Consolidated Water Power Co.,40,2017,0,,,0,1.199429,,1.179085831,0,,,0
Verso,Consolidated Water Power Co.,40,2018,0,,,0,1.18699,,1.221115801,0,,,0
Verso,Consolidated Water Power Co.,40,2019,0,,,0,1.203572,,1.203572,0,,,0
Verso,Consolidated Water Power Co.,40,2020,,,,0,,1.203572,1.217948859,,,,0
Verso,Consolidated Water Power Co.,40,2021,,,,0,,1.203572,1.223042282,,,,0
Verso,Consolidated Water Power Co.,40,2022,,,,0,,1.203572,1.232906977,,,,0
Verso,Consolidated Water Power Co.,40,2023,,,,0,,1.203572,1.250113468,,,,0
Verso,Consolidated Water Power Co.,40,2024,,,,0,,1.203572,1.277416627,,,,0
Verso,Consolidated Water Power Co.,40,2025,,,,0,,1.203572,1.318349463,,,,0
Verso,Consolidated Water Power Co.,40,2026,,,,0,,1.203572,1.377395271,,,,0
Verso,Consolidated Water Power Co.,40,2027,,,,0,,1.203572,1.459638039,,,,0
Verso,Consolidated Water Power Co.,40,2028,,,,0,,1.203572,1.570079391,,,,0
Verso,Consolidated Water Power Co.,40,2029,,,,0,,1.203572,1.712359758,,,,0
Verso,Consolidated Water Power Co.,40,2030,,,,0,,1.203572,1.886947619,,,,0
Verso,Consolidated Water Power Co.,40,2031,,,,0,,1.203572,2.089318479,,,,0
Verso,Consolidated Water Power Co.,40,2032,,,,0,,1.203572,2.309122982,,,,0
Verso,Consolidated Water Power Co.,40,2033,,,,0,,1.203572,2.531361982,,,,0
Verso,Consolidated Water Power Co.,40,2034,,,,0,,1.203572,2.739723915,,,,0
Verso,Consolidated Water Power Co.,40,2035,,,,0,,1.203572,2.920785395,,,,0
Verso,Consolidated Water Power Co.,40,2036,,,,0,,1.203572,3.066970481,,,,0
Verso,Consolidated Water Power Co.,40,2037,,,,0,,1.203572,3.17699279,,,,0
Verso,Consolidated Water Power Co.,40,2038,,,,0,,1.203572,3.254215931,,,,0
Verso,Consolidated Water Power Co.,40,2039,,,,0,,1.203572,3.304326962,,,,0
Verso,Consolidated Water Power Co.,40,2040,,,,0,,1.203572,3.333444047,,,,0
Verso,Consolidated Water Power Co.,40,2041,,,,0,,1.203572,3.347032636,,,,0
Verso,Consolidated Water Power Co.,40,2042,,,,0,,1.203572,3.349496795,,,,0
Verso,Consolidated Water Power Co.,40,2043,,,,0,,1.203572,3.344168742,,,,0
Verso,Consolidated Water Power Co.,40,2044,,,,0,,1.203572,3.33347144,,,,0
Verso,Consolidated Water Power Co.,40,2045,,,,0,,1.203572,3.319122725,,,,0
Verso,Consolidated Water Power Co.,40,2046,,,,0,,1.203572,3.302321163,,,,0
Verso,Consolidated Water Power Co.,40,2047,,,,0,,1.203572,3.283894627,,,,0
Verso,Consolidated Water Power Co.,40,2048,,,,0,,1.203572,3.264411303,,,,0
Verso,Consolidated Water Power Co.,40,2049,,,,0,,1.203572,3.244259535,,,,0
Verso,Consolidated Water Power Co.,40,2050,,,,0,,1.203572,3.223703974,,,,0
CMS Energy,Consumers Energy Co.,41,2000,1.276631342,,,17.85508411,26.08824106,,20.57767978,0.048935125,,,0.867691805
CMS Energy,Consumers Energy Co.,41,2001,16.72009071,,,17.56513788,27.47771213,,20.22339089,0.608496466,,,0.868555525
CMS Energy,Consumers Energy Co.,41,2002,26.69128249,,,17.68406878,40.9910061,,20.88264103,0.651149728,,,0.846831048
CMS Energy,Consumers Energy Co.,41,2003,20.91804884,,,17.92491389,31.19416843,,21.01650027,0.67057562,,,0.852897184
CMS Energy,Consumers Energy Co.,41,2004,18.40369588,,,18.16568944,25.32946436,,21.48936283,0.726572643,,,0.845334019
CMS Energy,Consumers Energy Co.,41,2005,19.33973936,,,18.66973911,27.79063699,,21.94868099,0.695908459,,,0.850608705
CMS Energy,Consumers Energy Co.,41,2006,17.20285482,,,18.22728804,24.80985607,,21.99890321,0.693387933,,,0.8285544
CMS Energy,Consumers Energy Co.,41,2007,17.98241201,,,18.74211166,19.84851881,,22.49705383,0.905982566,,,0.833091826
CMS Energy,Consumers Energy Co.,41,2008,17.89577035,,,18.3396881,19.64389218,,22.2948712,0.911009396,,,0.822596728
CMS Energy,Consumers Energy Co.,41,2009,17.21652577,,,16.67800214,18.94124106,,21.37990505,0.908943913,,,0.780078401
CMS Energy,Consumers Energy Co.,41,2010,18.11083119,,,17.54692882,19.8679108,,22.32556985,0.911561934,,,0.785956593
CMS Energy,Consumers Energy Co.,41,2011,16.32535049,,,16.76944167,19.12505387,,22.19070386,0.853610693,,,0.7556967
CMS Energy,Consumers Energy Co.,41,2012,15.35147406,,,15.72322387,19.18250333,,21.90723729,0.800285228,,,0.717718243
CMS Energy,Consumers Energy Co.,41,2013,16.73812803,,,15.84323678,20.15734951,,22.00573252,0.830373459,,,0.719959527
CMS Energy,Consumers Energy Co.,41,2014,16.70285181,,,15.84330634,21.14585913,,22.15533568,0.789887595,,,0.715101164
CMS Energy,Consumers Energy Co.,41,2015,17.88908712,,,14.78200191,24.60334898,,22.06871336,0.727099678,,,0.669817115
CMS Energy,Consumers Energy Co.,41,2016,11.1833742,,,14.07629221,18.97971143,,22.06370194,0.589227831,,,0.637984153
CMS Energy,Consumers Energy Co.,41,2017,12.38100812,,,13.47012181,20.31118927,,21.83420152,0.609565888,,,0.616927612
CMS Energy,Consumers Energy Co.,41,2018,12.27761477,,,13.63132156,20.50728269,,22.61250859,0.598695349,,,0.602822173
CMS Energy,Consumers Energy Co.,41,2019,12.51296306,12.51296306,12.51296306,12.51296306,22.28763412,,22.28763412,0.561430746,,,0.561430746
CMS Energy,Consumers Energy Co.,41,2020,,,11.91710767,11.34486234,,22.32450771,22.55386345,,,0.533812787,0.503011928
CMS Energy,Consumers Energy Co.,41,2021,,,11.32125229,10.34125741,,22.36144231,22.64818298,,,0.506284529,0.456604286
CMS Energy,Consumers Energy Co.,41,2022,,,10.72539691,9.428116761,,22.39843802,22.83085649,,,0.478845752,0.412955018
CMS Energy,Consumers Energy Co.,41,2023,,,10.12954152,8.589511465,,22.43549493,23.14948469,,,0.451496236,0.371045472
CMS Energy,Consumers Energy Co.,41,2024,,,9.533686139,7.826809779,,22.47261315,23.65508204,,,0.424235761,0.330872231
CMS Energy,Consumers Energy Co.,41,2025,,,8.937830755,7.117547705,,22.50979278,24.41307248,,,0.397064106,0.291546577
CMS Energy,Consumers Energy Co.,41,2026,,,8.341975371,6.447165096,,22.54703392,25.50647724,,,0.369981054,0.252765799
CMS Energy,Consumers Energy Co.,41,2027,,,7.746119988,5.807151048,,22.58433668,27.02944116,,,0.342986385,0.214845398
CMS Energy,Consumers Energy Co.,41,2028,,,7.150264604,5.193596899,,22.62170115,29.07458382,,,0.316079881,0.178630137
CMS Energy,Consumers Energy Co.,41,2029,,,6.55440922,4.606017147,,22.65912744,31.70931841,,,0.289261325,0.145257526
CMS Energy,Consumers Energy Co.,41,2030,,,5.958553837,4.046316388,,22.69661565,34.94232013,,,0.262530499,0.115799877
CMS Energy,Consumers Energy Co.,41,2031,,,5.362698453,3.517839314,,22.73416588,38.68980485,,,0.235887188,0.090924194
CMS Energy,Consumers Energy Co.,41,2032,,,4.766843069,3.024503883,,22.77177823,42.76012415,,,0.209331174,0.070731878
CMS Energy,Consumers Energy Co.,41,2033,,,4.170987686,2.570056827,,22.80945281,46.87552525,,,0.182862242,0.054827265
CMS Energy,Consumers Energy Co.,41,2034,,,3.575132302,2.157497253,,22.84718972,50.73395211,,,0.156480177,0.042525708
CMS Energy,Consumers Energy Co.,41,2035,,,2.979276918,1.788696887,,22.88498907,54.08683171,,,0.130184765,0.033070839
CMS Energy,Consumers Energy Co.,41,2036,,,2.383421535,1.464218825,,22.92285095,56.79387351,,,0.10397579,0.025781281
CMS Energy,Consumers Energy Co.,41,2037,,,1.787566151,1.183311701,,22.96077548,58.83125637,,,0.077853039,0.020113657
CMS Energy,Consumers Energy Co.,41,2038,,,1.191710767,0.944040223,,22.99876274,60.2612673,,,0.051816299,0.015665788
CMS Energy,Consumers Energy Co.,41,2039,,,0.595855384,0.743506638,,23.03681286,61.1892187,,,0.025865357,0.012150942
CMS Energy,Consumers Energy Co.,41,2040,,0,0,0.578119014,,23.07492593,61.72840616,,0,0,0.009365526
CMS Energy,Consumers Energy Co.,41,2041,,,0,0.443868647,,23.11310205,61.98003839,,,0,0.007161477
CMS Energy,Consumers Energy Co.,41,2042,,,0,0.336587832,,23.15134133,62.02566946,,,0,0.005426589
CMS Energy,Consumers Energy Co.,41,2043,,,0,0.252169027,,23.18964388,61.92700507,,,0,0.004072037
CMS Energy,Consumers Energy Co.,41,2044,,,0,0.186734889,,23.22800979,61.72891343,,,0,0.00302508
CMS Energy,Consumers Energy Co.,41,2045,,,0,0.136756876,,23.26643918,61.46320527,,,0,0.00222502
CMS Energy,Consumers Energy Co.,41,2046,,,0,0.099125041,,23.30493215,61.15207551,,,0,0.00162096
CMS Energy,Consumers Energy Co.,41,2047,,,0,0.071176186,,23.34348881,60.81085462,,,0,0.001170452
CMS Energy,Consumers Energy Co.,41,2048,,,0,0.050688862,,23.38210925,60.45006425,,,0,0.000838525
CMS Energy,Consumers Energy Co.,41,2049,,,0,0.035854707,,23.42079359,60.07689568,,,0,0.000596814
CMS Energy,Consumers Energy Co.,41,2050,,,0,0.02523478,,23.45954193,59.69624972,,,0,0.00042272
AES Corp.,The Dayton Power & Light Co.,42,2000,0.729249866,,,1.081740238,16.92088497,,0.352013549,0.04309762,,,3.073007392
AES Corp.,The Dayton Power & Light Co.,42,2001,15.17696259,,,1.064174009,16.17785772,,0.345952881,0.938131788,,,3.076066332
